,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,TimelyResponse,TimelyFixes,TimelyReplacements,Reliability,Options,RespectfulResponse,CourteousExchange,ActiveListening,Contract,Churn,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Bandwidth_GB_Year
877,-0.36575462900853095,1.3563920549751902,-0.6801867015084874,0.03256886046229969,0.09056593114359589,1.6471966252158718,1.0175876473118841,-0.6258635316811727,-0.7850268348886345,0.28804904608059817,1.4543067198989672,0.4783542977305066,-0.4737697057245398,0.4898783058016274,0.4948436788828508,1.453943336936338,0.47693122604458105,-0.4818284474094517,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,-0.7281572067321654
7936,0.40427154178596486,0.8906460621258305,0.43104000995696373,-0.5783411498170993,-1.4704787487338928,-0.9967786961579193,0.005867974104602262,0.9466579047036832,0.9066797990319905,0.5207939136651571,1.4543067198989672,2.4114894673829887,1.4718964368813727,-1.45988609539888,1.4706742426431563,1.453943336936338,0.47693122604458105,-0.4818284474094517,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0.8568659555292021
9247,-0.2706186681967931,-0.9723379092716081,-1.3082713645106987,-0.9367604845025597,-1.2211705113387554,0.986202794872424,0.005867974104602262,0.9466579047036832,1.194626048878292,2.387203617862253,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,-1.4487185455478664,-1.4677424785204796,-0.4818284474094517,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1.3063418278580667
4589,-0.6535876816028201,-0.5065919164222484,-0.003787833659951896,-0.03158063586141833,0.3486750794070827,0.986202794872424,0.005867974104602262,0.9466579047036832,-1.0710372167042308,0.2874222550584258,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,-1.45681744863776,0.48638937610826977,0.47693122604458105,-0.4818284474094517,2,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1.13858684606037
5260,-0.6471436580372764,-0.9723379092716081,-1.6464707984349665,0.5536769521656285,0.7511119619687123,0.3252089645289763,1.0175876473118841,-0.6258635316811727,0.8739875486160172,0.05433703633921875,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,-1.45681744863776,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1.063959403845377
9499,0.4079439423125651,-0.9723379092716081,0.6726110341885836,0.23110987064412913,1.4113154476326926,-0.9967786961579193,-1.0058516991026796,0.9466579047036832,0.6394454989598921,-0.06241399879220118,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-1.45988609539888,0.4948436788828508,-0.48116458471979834,-1.4677424785204796,-1.4540408110282002,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.47120873089776105
3684,-0.5884545401876463,-0.9723379092716081,0.4793542148032877,-0.7242247616003065,0.44112870290339323,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,-0.5167688608999779,-0.5277647058207883,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-1.45988609539888,2.446504806403462,-1.4487185455478664,-1.4677424785204796,-0.4818284474094517,2,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-0.6631207100711035
3754,-0.48133130973247756,1.82213804782455,-1.2599571596643748,-0.2769464660744677,0.2598976912942264,1.316699710044148,-1.0058516991026796,0.9466579047036832,-1.0143675355527768,-1.2265220031497068,1.4543067198989672,0.4783542977305066,-0.4737697057245398,2.4396427070021347,-1.45681744863776,2.421497297764406,1.4492680783271112,1.462596279828045,2,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-0.8117315609000789
5935,0.6613395786479805,-0.5065919164222484,1.397324106883443,0.7095791795904415,-0.8934267341087485,0.6557058797007002,-1.0058516991026796,-0.6258635316811727,0.7659443581101717,0.6402672921178489,1.4543067198989672,0.4783542977305066,0.4990633655784165,-0.48500389479862627,-0.48098688487745467,0.48638937610826977,1.4492680783271112,2.4348086434467935,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.866143553797991
116,-0.6712567784760853,1.82213804782455,-1.4048997742033467,-0.47961854608069515,-0.06529776291663285,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,-1.0670431839276342,-0.8183616046107582,1.4543067198989672,1.4449218825567476,0.4990633655784165,-0.48500389479862627,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.9331233574714222
321,1.0304504768592897,-0.5065919164222484,0.9624962632665273,-0.3954839488939034,-1.5776058201208396,0.3252089645289763,0.005867974104602262,-0.6258635316811727,-0.7884076501641027,-0.527400181954168,0.49067915569344955,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,1.4706742426431563,0.48638937610826977,0.47693122604458105,0.4903839162092966,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.9825311261951095
9505,-0.6616946789917301,-0.04084592357288879,0.6242968293422596,2.0459403720534772,0.3047450746832335,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,0.7129584359839456,-1.1089069907965659,-1.436575972717586,-1.4547808719219755,-1.446602777027496,-0.48500389479862627,-0.48098688487745467,-0.48116458471979834,0.47693122604458105,1.462596279828045,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.5231275133485057
4832,-0.6717418125079004,-0.5065919164222484,-0.3903014724305436,0.40767595827993397,-0.01997236106017538,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,-0.9506628787574051,0.1709506734758098,1.4543067198989672,1.4449218825567476,1.4718964368813727,0.4898783058016274,0.4948436788828508,-0.48116458471979834,0.47693122604458105,1.462596279828045,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,-1.102882149929741
2801,-0.6623182941754924,-0.9723379092716081,-0.14873044819892378,-0.6634601962984682,0.14199605083366046,-0.6662817809861953,1.0175876473118841,-0.6258635316811727,-0.9912356240465656,-1.0511206544629188,-0.47294840851206826,0.4783542977305066,0.4990633655784165,1.4647605064018812,-1.45681744863776,0.48638937610826977,1.4492680783271112,-0.4818284474094517,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-1.1305777527273082
9985,-0.6288509459802488,-0.5065919164222484,-1.115014545125403,1.1576114157503834,0.4203381468545553,-0.9967786961579193,2.0293073205191656,-0.6258635316811727,0.518814256592776,1.6299008020587678,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,1.4647605064018812,0.4948436788828508,1.453943336936338,0.47693122604458105,0.4903839162092966,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.5744572035002432
2676,-0.2457433514222746,-0.04084592357288879,0.4793542148032877,-0.82518010768493,0.5219252326655158,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,-1.2211077087937727,-0.7605099227222823,-0.47294840851206826,0.4783542977305066,0.4990633655784165,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,2,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,-1.3272606185023097
3010,-0.5777837914877136,0.8906460621258305,1.397324106883443,-0.8389478580319643,0.0032198452889864665,0.986202794872424,2.0293073205191656,-0.6258635316811727,-1.0580726767664124,-0.527243059196353,-0.47294840851206826,0.4783542977305066,0.4990633655784165,-0.48500389479862627,-1.45681744863776,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,-1.1454942722322676
8330,-0.5768830140000569,-0.9723379092716081,-0.4869298821231915,-1.16961749628347,0.9542424488922926,0.986202794872424,0.005867974104602262,-0.6258635316811727,0.8057371244851462,0.8153938448149789,-1.436575972717586,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,-0.48116458471979834,1.4492680783271112,-0.4818284474094517,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.791746664069728
9940,-0.552076987801512,2.2878840406739096,1.300695697190795,-1.2249296451933331,1.5173113276146692,-1.657772526501367,0.005867974104602262,-0.6258635316811727,0.5906185315074943,0.8728331929921934,-0.47294840851206826,-0.48821328709573447,-1.446602777027496,-0.48500389479862627,1.4706742426431563,-1.4487185455478664,-1.4677424785204796,-1.4540408110282002,2,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.8208726456056111
8456,-0.6127755323543761,0.4249000692764709,1.6872093359613867,-0.3181231146666638,-0.7034198026390444,-0.3357848658144715,1.0175876473118841,0.9466579047036832,1.348064511400478,-0.8182776288193426,-1.436575972717586,-1.4547808719219755,-1.446602777027496,1.4647605064018812,0.4948436788828508,-1.4487185455478664,-0.4954056262379492,-1.4540408110282002,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1.1406133018725906
2061,2.311494645459005,0.8906460621258305,1.204067287498147,-0.6290753967299538,0.25702458228796177,0.6557058797007002,0.005867974104602262,-0.6258635316811727,-0.7901332415675199,0.9860398256129417,1.4543067198989672,0.4783542977305066,1.4718964368813727,-1.45988609539888,0.4948436788828508,-1.4487185455478664,-0.4954056262379492,-0.4818284474094517,2,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,-0.8409079550877562
856,-0.6587844748008393,-0.9723379092716081,-0.4869298821231915,-1.0880943849054914,1.6361113674191443,-0.6662817809861953,2.0293073205191656,0.9466579047036832,-1.0237994435444868,0.28804904608059817,-0.47294840851206826,0.4783542977305066,0.4990633655784165,0.4898783058016274,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-1.0413377776230242
4817,-0.6430555140548345,-0.9723379092716081,1.2523814923444712,-0.155948569276006,-0.07555307483153188,-2.9797601871882624,-1.0058516991026796,-0.6258635316811727,-0.9966961950067376,-0.4106317508393353,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,0.4948436788828508,-1.4487185455478664,-0.4954056262379492,0.4903839162092966,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,-0.9538835799954265
1815,-0.6058464747570173,-0.9723379092716081,-1.2599571596643748,0.1993989715371103,-0.0244076086682897,-0.9967786961579193,0.005867974104602262,-0.6258635316811727,-0.7336783484710434,-0.35260568993640484,0.49067915569344955,1.4449218825567476,-0.4737697057245398,0.4898783058016274,0.4948436788828508,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,-0.8431955008387471
7917,-0.653102647571005,-0.04084592357288879,1.2523814923444712,-0.8715056104946929,0.2789408594094293,-0.6662817809861953,0.005867974104602262,0.9466579047036832,1.297239944731279,0.22889536682044626,1.4543067198989672,-0.48821328709573447,-0.4737697057245398,2.4396427070021347,-1.45681744863776,0.48638937610826977,0.47693122604458105,2.4348086434467935,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1.1570849046727123
3968,-0.4907548280648857,1.3563920549751902,0.18946898572534393,-0.5172779871427705,0.7949915612713991,1.6471966252158718,0.005867974104602262,2.519179341088539,-1.0977345894251784,-0.41133271349091965,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,-1.45681744863776,-0.48116458471979834,1.4492680783271112,1.462596279828045,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,-0.9084976083495212
2133,-0.48084627570066246,0.4249000692764709,-0.2453588578915717,0.3740497095187324,-0.33278134803586656,0.986202794872424,0.005867974104602262,-0.6258635316811727,-0.5542561814541229,-0.5283305992571172,-0.47294840851206826,0.4783542977305066,-0.4737697057245398,-1.45988609539888,0.4948436788828508,0.48638937610826977,-1.4677424785204796,-0.4818284474094517,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,-0.42112483171650994
6951,-0.40809117092839386,0.4249000692764709,-1.5015281838959946,-0.7234410321546957,1.753161653595552,0.6557058797007002,-1.0058516991026796,0.9466579047036832,0.7087956994108044,1.1060232067922025,0.49067915569344955,1.4449218825567476,0.4990633655784165,1.4647605064018812,0.4948436788828508,1.453943336936338,1.4492680783271112,0.4903839162092966,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.7384545126837971
4409,-0.645342103061963,-0.5065919164222484,0.8175536487275554,0.57083247056421,0.2263780862211447,-0.9967786961579193,2.0293073205191656,-0.6258635316811727,-0.97779036688715,-0.4689327474586969,2.417934284104485,0.4783542977305066,1.4718964368813727,0.4898783058016274,-0.48098688487745467,0.48638937610826977,1.4492680783271112,-0.4818284474094517,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,-1.055069831415865
7303,-0.5052365584433658,0.4249000692764709,-1.2599571596643748,1.4449120907342332,0.16361661615097434,0.3252089645289763,0.005867974104602262,-0.6258635316811727,0.5573181516820899,-1.343098379813124,-1.436575972717586,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.6017628142505146
8733,0.2042989395261867,-0.9723379092716081,-1.6947850032812906,-0.3737749978791945,0.6176384067303362,-0.0052879506427475865,-1.0058516991026796,0.9466579047036832,0.9826123952361074,0.05442320118343372,0.49067915569344955,-1.4547808719219755,1.4718964368813727,2.4396427070021347,-0.48098688487745467,-0.48116458471979834,0.47693122604458105,2.4348086434467935,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0.9529851970461286
385,1.5776381553227228,-0.04084592357288879,0.43104000995696373,-0.37908414427296744,1.4094228484014122,-1.657772526501367,0.005867974104602262,-0.6258635316811727,-0.6431046366099192,-1.866975020280065,-0.47294840851206826,-0.48821328709573447,-1.446602777027496,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-0.6980528217990074
5624,-0.5324677548009863,-0.9723379092716081,-1.3082713645106987,-1.0796418096402733,0.8362534390350452,-2.6492632720165386,-1.0058516991026796,-0.6258635316811727,0.9246313404980843,0.5202839109385883,-1.436575972717586,-2.4213484567482166,-1.446602777027496,-0.48500389479862627,-1.45681744863776,-1.4487185455478664,-2.4400793308030098,-0.4818284474094517,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.107806909823588
1414,0.6553805891142518,-0.9723379092716081,-0.003787833659951896,-1.104662283534219,0.25267831772207877,-0.0052879506427475865,0.005867974104602262,0.9466579047036832,-1.160252116081838,-0.5270507951547749,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,2.4396427070021347,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,-1.1515990068103374
1233,1.941344388608092,-0.9723379092716081,-0.9217577257401072,0.4748408625113572,-0.3560623431983696,-0.9967786961579193,0.005867974104602262,-0.6258635316811727,-1.0171888814154113,-0.527764868835358,0.49067915569344955,0.4783542977305066,0.4990633655784165,0.4898783058016274,0.4948436788828508,1.453943336936338,-0.4954056262379492,0.4903839162092966,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-1.1157682819790358
1545,-0.6485987601327217,-0.9723379092716081,1.0108104681128514,-0.7739596648128302,-0.794551104766131,-0.9967786961579193,0.005867974104602262,-0.6258635316811727,-1.2427736578727597,-0.993189374888625,0.49067915569344955,1.4449218825567476,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,0.48638937610826977,1.4492680783271112,0.4903839162092966,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,-1.3609855747747885
9752,-0.6572600821294203,1.82213804782455,-1.3082713645106987,-0.5277771246842868,-0.34228781046711954,-1.3272756113296431,0.005867974104602262,0.9466579047036832,1.0602018415289798,2.3868822462811274,-0.47294840851206826,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,-1.45681744863776,-1.4487185455478664,0.47693122604458105,-0.4818284474094517,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1.1990696475849318
5133,-0.5608076003741843,0.8906460621258305,1.1557530826518232,1.240138835630611,0.792236064914514,0.6557058797007002,1.0175876473118841,-0.6258635316811727,1.2661251245185008,-0.0035936843279776674,0.49067915569344955,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,0.48638937610826977,0.47693122604458105,1.462596279828045,2,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1.3832119963033411
1988,-0.2630659954156719,-0.5065919164222484,0.8175536487275554,-0.5351069454586437,0.25177878929673536,0.986202794872424,1.0175876473118841,0.9466579047036832,-1.257445666692861,-0.5860315392438087,-0.47294840851206826,-0.48821328709573447,-1.446602777027496,-0.48500389479862627,0.4948436788828508,0.48638937610826977,-0.4954056262379492,-0.4818284474094517,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-1.439832936109188
2858,-0.6668221816137756,2.2878840406739096,-0.3903014724305436,0.576651218411984,0.04097014537830958,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,-0.7609876563267004,-0.8183614648839842,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,1.453943336936338,0.47693122604458105,-1.4540408110282002,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,-0.6094380225193321
6533,2.4254083523595855,2.2878840406739096,1.107438877805499,0.3797329891998898,2.0454358080257697,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,0.9673059141490952,1.2230956135047477,1.4543067198989672,1.4449218825567476,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,1.453943336936338,0.47693122604458105,0.4903839162092966,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1.2737344189082542
1611,1.0211655396788288,-0.9723379092716081,-1.4532139790496708,0.7553415320112316,-0.20491023774705602,0.6557058797007002,2.0293073205191656,0.9466579047036832,-1.1375188319285685,-1.5756974890841853,-0.47294840851206826,1.4449218825567476,-0.4737697057245398,-1.45988609539888,1.4706742426431563,-0.48116458471979834,2.4216049306096417,-0.4818284474094517,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,-1.236001266677635
5145,-0.5351700872639563,-0.04084592357288879,-1.6464707984349665,-0.3229028003987641,1.687624525000032,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,1.1016601563611281,0.5791601161125732,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-1.45988609539888,0.4948436788828508,-0.48116458471979834,-1.4677424785204796,-0.4818284474094517,2,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1.1050409804482522
7884,-0.45867329138911395,-0.9723379092716081,1.5905809262687387,0.5593786725396237,0.1869106414508847,-0.9967786961579193,-1.0058516991026796,-0.6258635316811727,0.626052658924946,-1.1095869944319905,0.49067915569344955,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,-1.45681744863776,1.453943336936338,0.47693122604458105,0.4903839162092966,2,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.3458513745773305
7322,1.3338739090476364,-0.5065919164222484,-0.6318724966621634,0.2133319788622687,0.7782401596383857,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,0.9596679902978043,-0.06257468458276387,1.4543067198989672,0.4783542977305066,1.4718964368813727,-1.45988609539888,2.446504806403462,1.453943336936338,1.4492680783271112,0.4903839162092966,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0.8351014356974059
4815,1.0440314297501132,0.8906460621258305,1.0591246729591752,-0.718845398722266,0.7723830496992995,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,-0.8011563434933259,0.05433703633921875,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,1.4647605064018812,0.4948436788828508,0.48638937610826977,0.47693122604458105,-1.4540408110282002,2,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-0.6245912993064011
8872,-0.6276730061886978,-0.5065919164222484,-1.3565855693570228,-0.9412390904612103,-0.5457687830858496,0.6557058797007002,1.0175876473118841,-0.6258635316811727,0.9655280432823434,-0.8193954430145611,0.49067915569344955,0.4783542977305066,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,1.462596279828045,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.8602258587111267
